index,CityST,AirportDist,pop,lon,lat,BaseDist,count,per_capita,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
468,"Ellensburg, WA",47.6875219882,16919.4545455,-120.547217473,47.0019283182,36.3198322196,22,0.00130027832404,6.90561525052,6.02659374934,0.036059372208,0.109147076491,3.86466977013,3.59236393422,-6.64517694202
469,"Media, PA",13.2955330076,5385.85714286,-75.3871151143,39.914955,33.2705319281,7,0.0012997002732,3.64630402018,5.76806136653,0.0360513560522,0.109130899977,2.58742811472,3.50467207812,-6.64562160017
470,"Plymouth, PA",5.22244741697,6159.5,-75.9446428,41.2403596,28.8805921415,8,0.00129880672132,2.28526747165,5.3740666298,0.0360389611577,0.109105884857,1.65296614584,3.36316981733,-6.64630934272
471,"Follansbee, WV",9.60822660365,3082.75,-80.5959065,40.3275693,34.2864188679,4,0.00129754277836,3.09971395513,5.85546060254,0.0360214211042,0.109070480981,2.26261966939,3.53474932439,-6.64728297363
472,"Eagle Point, OR",12.3843813267,6174.0,-122.8028177,42.4726258,94.5147503352,8,0.0012957563978,3.51914497097,9.72186969339,0.0359966164771,0.109020404053,2.51643610826,4.54875591052,-6.64866066338
473,"Conyers, GA",16.2397616518,13145.3529412,-84.0176904,33.6676103,29.34996482,17,0.00129323267896,4.02985876326,5.41756078138,0.0359615444463,0.108949579097,2.78746265801,3.37929134764,-6.65061024259
474,"Orwigsburg, PA",32.7956835111,3102.5,-76.106436625,40.647693,48.3654627098,4,0.00128928283642,5.72675156708,6.95452821619,0.0359065848616,0.108838546605,3.49029690646,3.87878597863,-6.65366915596
475,"Delta, OH",16.5516113939,3103.0,-84.0059127,41.5725731,16.7204735876,4,0.00128907508862,4.06836716557,4.08906756946,0.0359036918523,0.108832700414,2.80648346227,2.81663393187,-6.65383030333
476,"Plainwell, MI",24.1617230266,3881.4,-85.6489035,42.4400357,30.8357262993,5,0.00128819498119,4.91545756025,5.55299255351,0.0358914332563,0.108807926508,3.18476968785,3.42867396255,-6.65451327984
477,"Bloomfield Hills, MI",12.6104962012,3883.2,-83.2454883,42.583645,19.5595460002,5,0.00128759785744,3.55112604693,4.42261755075,0.0358831138203,0.108791111807,2.53452949902,2.97346345371,-6.65497692254
478,"Enumclaw, WA",2.5120648941,10892.5,-121.9916371,47.2047793,37.8449989556,14,0.00128528804223,1.5849494926,6.15182891144,0.0358509141059,0.108726019596,0.921105081911,3.63349884316,-6.65677242838
479,"Centralia, WA",28.0425160861,15566.35,-122.9614303,46.7204489,47.7033046904,20,0.00128482271053,5.29551849077,6.90675790009,0.035844423702,0.108712896786,3.33372179017,3.86500067622,-6.65713453862
480,"Manchester, TN",35.2818260349,9348.66666667,-86.0885993,35.4817432,9.98451598167,12,0.00128360550524,5.93985067446,3.15982847346,0.0358274406739,0.108678555415,3.56336798816,2.30103549115,-6.65808235983
481,"Freehold, NJ",26.1078988961,11693.3333333,-74.2737573,40.260111,8.91074484918,15,0.00128278221209,5.10958891655,2.98508707564,0.0358159491301,0.108655315292,3.26223790824,2.18725783498,-6.65872395672
482,"Weaverville, NC",29.0566070063,3120.0,-82.5606851,35.6970547,94.669267459,4,0.00128205128205,5.39041807342,9.72981333115,0.035805743702,0.108634674085,3.36924589311,4.55038942227,-6.65929391968
483,"Wharton, NJ",13.4560753532,6242.75,-74.5905629,40.8819585375,8.8780275738,8,0.00128148652437,3.6682523568,2.97960191532,0.0357978564214,0.108618720152,2.59943070319,2.18357941226,-6.65973452773
484,"Tomah, WI",1.6955774042,8586.90909091,-90.5533686727,43.9651576364,14.1344634191,11,0.00128101973406,1.30214338849,3.75958287834,0.0357913360194,0.108605530178,0.528023334269,2.64861602927,-6.66009885099
485,"Ballinger, TX",67.1332634248,3903.8,-99.9463902,31.7383894,54.9474439959,5,0.00128080331984,8.19348908737,7.41265431515,0.0357883126152,0.10859941393,4.20667965028,4.00637716468,-6.66026780428
486,"Union, MO",38.9439927531,7815.8,-91.01219866,38.4548017,64.5866418035,10,0.00127945955628,6.24051221881,8.03658147495,0.035769533912,0.108561421367,3.66212453072,4.16800760618,-6.66131751186
487,"Falls Church, VA",11.7817320171,11733.0,-77.1710914,38.882334,8.32423921509,15,0.00127844541038,3.43245276983,2.88517576849,0.0357553549889,0.10853273055,2.46655019773,2.11917164612,-6.66211046232
488,"Cloquet, MN",31.3184567617,11750.8666667,-92.5592487667,46.8364999533,30.6791898354,15,0.00127650159137,5.59628955306,5.5388798358,0.0357281624405,0.108477696262,3.44420759666,3.42358456922,-6.66363207462
489,"Lapeer, MI",43.7455122325,8628.27272727,-83.2384376545,43.0769255727,62.2714616501,11,0.00127487857045,6.61403902563,7.89122687864,0.0357054417484,0.10843170174,3.77838903,4.13150324139,-6.66490434377
490,"Kennett Square, PA",18.3431006863,5502.0,-75.7115946286,39.8467317857,20.6249180729,7,0.00127226463104,4.28288462211,4.54146651126,0.0356688187503,0.10835754361,2.9092535194,3.02649995999,-6.66695679243
491,"Lehighton, PA",25.791317125,5505.28571429,-75.7138008,40.8337029,46.86572001,7,0.00127150530659,5.07851524808,6.84585422062,0.0356581730686,0.108335982345,3.25003788974,3.84728649157,-6.66755379962
492,"Buellton, CA",31.6249601902,3935.2,-120.20639064,34.52838256,43.4784196666,5,0.00127058345192,5.62360740008,6.59381677533,0.0356452444503,0.108309794441,3.45394668824,3.77226471538,-6.66827907305
493,"Coos Bay, OR",6.06754902185,15744.55,-124.2178903,43.3665007,243.148006079,20,0.00127028082733,2.46323953806,15.5932038427,0.0356409992471,0.108301194767,1.802954738,5.49367033644,-6.66851727907
494,"Fairfield, IA",74.6973661311,9453.16666667,-91.979733375,41.0074273167,68.3308691774,12,0.00126941589238,8.64276380165,8.26624879721,0.0356288631924,0.108276608404,4.31344483223,4.224361629,-6.66919841157
495,"Grants Pass, OR",37.9520265529,29943.3684211,-123.3272489,42.4393707,134.661011814,38,0.00126906230006,6.1605216137,11.6043531407,0.0356239006857,0.108266554086,3.63632290302,4.90276059693,-6.66947699763
496,"Columbia City, IN",28.1357941371,7882.2,-85.4883072,41.1572639,31.5321091221,10,0.00126868133262,5.30431844228,5.61534585953,0.0356185532079,0.108255719272,3.33704257844,3.45100636387,-6.66977723871
497,"Marion, VA",58.050643018,6311.5,-81.5062478515,36.81861485,91.0240460977,8,0.00126752752911,7.61909725742,9.5406522889,0.0356023528592,0.108222891561,4.06131578505,4.51112371444,-6.67068710351
498,"The Dalles, OR",2.80997597355,12659.5,-121.160498575,45.5244556625,109.979287505,16,0.00126387298077,1.67629829492,10.4871010058,0.0355509912768,0.108118781657,1.03317593297,4.70029205265,-6.67357447821
499,"Morganton, NC",10.7546390044,16617.9047619,-81.6870994,35.7454376,89.0245405835,21,0.001263697217,3.27942662738,9.43528169073,0.0355485191956,0.108113769485,2.37533719678,4.48891206862,-6.67371355546
500,"Zeeland, MI",10.0788597495,5547.0,-86.0288167,42.8124349,81.2146305641,7,0.00126194339282,3.17472199562,9.01191603179,0.0355238425966,0.108063731041,2.31044013616,4.3970954103,-6.675102371
501,"Cedar Springs, MI",34.3744007177,3182.5,-85.5514237,43.2233604,104.674920274,4,0.0012568735271,5.86296859259,10.2310762031,0.0354524121479,0.10791882123,3.53731212217,4.65085955025,-6.67912796931
502,"Venice, FL",33.8963987113,19912.48,-82.4544132,27.0998708,82.8605504555,25,0.00125549404193,5.8220613799,9.10277707381,0.0354329513578,0.107879324572,3.52330877604,4.41715907983,-6.68022612496
503,"Chehalis, WA",34.7186179669,7169.22222222,-122.9634322,46.6599653,53.5278001017,9,0.00125536630349,5.89225067075,7.31626954819,0.0354311487746,0.107875665772,3.5472760839,3.98020114701,-6.6803278737
504,"Bolivar, MO",41.055855981,9566.5,-93.40342815,37.65189635,114.456504954,12,0.00125437725396,6.40748437228,10.6984346964,0.0354171886795,0.107847328118,3.71493348056,4.74019488143,-6.68111604154
505,"Anacortes, WA",2.87717249145,15160.1052632,-122.6237356,48.5020123,17.7762456793,19,0.00125328945084,1.69622300758,4.21618852511,0.0354018283545,0.107816143829,1.05680803809,2.87786305364,-6.68198362349
506,"Abingdon, VA",41.5268962232,7985.5,-81.9773482,36.7098335,62.2499389497,10,0.0012522697389,6.44413657701,7.88986305012,0.0353874234567,0.107786895134,3.72634131907,4.13115755462,-6.6827975831
507,"Rocky Mount, VA",38.0462633556,4799.0,-79.8860510333,37.0062319667,61.4728224297,6,0.00125026047093,6.1681653152,7.84046060061,0.0353590224827,0.107729216217,3.63880287595,4.11859516543,-6.68440337263
508,"Boonsboro, MD",22.6123300896,3202.75,-77.652425,39.5061332,20.8537974363,4,0.00124892670361,4.75524237969,4.56659582581,0.0353401570966,0.10769089438,3.11849533669,3.0375360629,-6.68547073362
509,"Superior, AZ",48.9119823617,3203.25,-111.109654712,33.286379,29.8959504697,4,0.00124873175681,6.99371020001,5.46771894575,0.0353373988405,0.107685290879,3.89002240454,3.39772303543,-6.68562683727
510,"Chalfont, PA",11.1259657491,4009.0,-75.2090624,40.2884396,10.1883129016,5,0.00124719381392,3.3355607848,3.1919136739,0.0353156312972,0.107641064176,2.40928163319,2.32124126941,-6.68685920021
511,"North Wildwood, NJ",9.45384148892,4015.6,-74.799333,39.0006686,53.7827174102,5,0.00124514393864,3.07470998452,7.33367011872,0.035286597153,0.107582059245,2.24642116567,3.98495217783,-6.68850414238
512,"Gouverneur, NY",38.2815114814,4016.2,-75.33865414,44.30650586,41.6321702669,5,0.00124495792042,6.18720546623,6.45229961075,0.0352839612348,0.107576701573,3.64496705069,3.72887319213,-6.68865354849
513,"Princeton, WV",12.1610268954,6432.0,-81.1025775,37.366328,55.3351975056,8,0.00124378109453,3.48726639295,7.43876317042,0.0352672807929,0.107542794414,2.49823632161,4.01340918898,-6.68959926918
514,"Bordentown, NJ",8.84350005256,4036.4,-74.71538208,40.11677726,16.3512760226,5,0.00123872757903,2.97380228875,4.04367110713,0.0351955619224,0.107396946968,2.17968273184,2.79430593849,-6.69367057216
515,"Laconia, NH",36.2511677739,16147.85,-71.47243438,43.526535155,75.4698436493,20,0.00123855497791,6.02089426696,8.68733812219,0.0351931098073,0.107391958598,3.59047159523,4.3237331546,-6.6938099193
516,"Manheim, PA",9.63680423048,4858.0,-76.3952429,40.1637359,31.3043860174,6,0.00123507616303,3.10432025256,5.59503226241,0.0351436503942,0.107291317911,2.2655895423,3.44375821608,-6.69662264033
517,"Kenai, AK",2.51371290121,6478.5,-151.207144624,60.560266,95.1894771068,8,0.00123485374701,1.58546929999,9.75650947352,0.0351404858676,0.107284877082,0.921760903651,4.5558694011,-6.69680273939
518,"Cloverdale, CA",37.4391190478,7296.11111111,-123.0172227,38.8054624,110.862278056,9,0.00123353384604,6.11875142883,10.52911573,0.0351217005004,0.107246638844,3.62271612163,4.70828869273,-6.69787218335
519,"Ocean Springs, MS",8.88479027547,16237.75,-88.8369298674,30.3929817,8.86763983997,20,0.00123169774137,2.98073653238,2.97785826392,0.0350955515895,0.107193400516,2.18434085699,2.18240867748,-6.69936178377
520,"Baker City, OR",106.375280316,9754.25,-117.864958667,44.7724553833,173.807693185,12,0.00123023297537,10.3138392617,13.1836145721,0.0350746771242,0.107150891296,4.66697322206,5.15794947644,-6.70055171666
521,"Lexington, SC",11.7624701588,17100.7619048,-81.2362107,33.9815369,40.6683447176,21,0.00122801546019,3.42964577745,6.3771737249,0.035043051525,0.10708647216,2.46491396793,3.70545001876,-6.70235585961
522,"Pocahontas, AR",55.9734695994,6517.125,-90.9711021,36.2612154,142.433318083,8,0.00122753514778,7.4815419266,11.9345430613,0.0350361976787,0.1070725088,4.02487782132,4.95887394691,-6.70274706507
523,"San Fernando, CA",3.44007477212,22856.5357143,-118.441410061,34.2828287579,40.7176453318,28,0.00122503253993,1.8547438562,6.38103795098,0.035000464853,0.106999695458,1.23549320723,3.70666154473,-6.70478787213
524,"Mount Sterling, KY",58.0673120402,6534.125,-83.9415196625,38.0746620875,50.1127279513,8,0.00122434143822,7.62019107636,7.07903439399,0.0349905907098,0.106979570392,4.06160289004,3.91427502675,-6.705352181
525,"Liberty, SC",21.7111530034,3269.0,-82.6936822,34.7869865,111.253799763,4,0.00122361578464,4.65952283001,10.5476916794,0.0349802199056,0.106958431014,3.0778260918,4.71181407564,-6.7059450456
526,"Fairfax, VA",16.9337542162,22066.8148148,-77.3090561495,38.8439231407,17.528813662,27,0.00122355674014,4.1150643028,4.18674260756,0.0349793759255,0.106956710591,2.82930892089,2.86384602191,-6.70599330089
527,"Franklin, NC",50.9278306107,3270.25,-83.1968173,35.0525909,110.111610382,4,0.00122314807736,7.13637377179,10.4934079489,0.0349735339559,0.106944801569,3.93040954448,4.70149449123,-6.70632735245
528,"Throop, PA",6.68904594623,4088.0,-75.61468926,41.4492972,7.62825287754,5,0.00122309197652,2.58631899545,2.76192919488,0.0349727318995,0.106943166502,1.90047125504,2.03185883841,-6.70637321945
529,"Globe, AZ",78.4318887383,7375.66666667,-110.7864984,33.3942223,61.5171439343,9,0.00122022867989,8.85617799834,7.84328655184,0.0349317717829,0.106859648862,4.36223058877,4.11931589912,-6.70871699527
530,"Wellsboro, PA",56.8691945954,3279.25,-77.3005304,41.7486838,141.026430531,4,0.00121979111077,7.5411666601,11.875454961,0.0349255080245,0.106846874187,4.04075379901,4.94894732339,-6.70907565558
531,"Leitchfield, KY",23.2483477877,6559.0,-86.3070645,37.45884335,58.1076195213,8,0.00121969812471,4.82165405102,7.62283539907,0.0349241767937,0.106844159099,3.14623406662,4.0622968002,-6.70915188961
532,"Kingman, AZ",13.0313284386,23789.0,-114.0530065,35.189443,145.451148615,29,0.00121905082181,3.60989313396,12.0603129568,0.034914908303,0.106825254756,2.56735633825,4.97984028188,-6.70968273796
533,"Pass Christian, MS",19.8926327797,4940.66666667,-89.2503209,30.3188081,13.377894073,6,0.00121441101066,4.46011578097,3.6575803577,0.0348484004032,0.106689553778,2.99034945111,2.59360364867,-6.71349608462
534,"Buhl, ID",25.8023664776,4122.0,-114.7594946,42.5990714,56.9263460775,5,0.00121300339641,5.07960298425,7.54495500832,0.034828198294,0.106648316834,3.25046621166,4.04175825818,-6.71465584902
535,"South Haven, MI",5.9565997919,4953.66666667,-86.2736407,42.4030865,78.5592573394,6,0.00121122400915,2.44061463404,8.86336602761,0.0348026437092,0.106596142887,1.78449981356,4.36385321058,-6.71612385286
536,"Ripley, WV",39.2820069752,3310.5,-81.64593975,38.735559675,39.393321577,4,0.00120827669536,6.26753595724,6.27640992742,0.0347602746733,0.106509611287,3.67076657626,3.67359629881,-6.71856015325
537,"Benson, NC",48.3729431836,3311.0,-78.548621,35.3821067,47.8133064669,4,0.00120809423135,6.95506600857,6.91471665847,0.0347576499687,0.106504249615,3.87894063228,3.86730397873,-6.71871117643
538,"Madras, OR",42.2173728468,4966.83333333,-121.1294872,44.6334544,45.502691162,6,0.00120801315392,6.49748973426,6.74556826087,0.0347564836242,0.106501866996,3.74283181516,3.81777147063,-6.71877829052
539,"Bellingham, WA",6.05088435217,74548.2777778,-122.478559916,48.7544468956,47.5420357988,90,0.00120727135063,2.45985453882,6.89507329902,0.0347458105479,0.106480062705,1.80020443527,3.86161428388,-6.71939254802
540,"Benson, AZ",42.4494317001,4973.66666667,-110.294576,31.9678731,44.7323107965,6,0.00120635346156,6.51532283928,6.6882217963,0.034732599407,0.106453070246,3.74831352516,3.80069607711,-6.72015313774
541,"Ferndale, WA",7.11516025043,10801.8461538,-122.593433246,48.8521055,56.1379620426,13,0.00120349797755,2.66742577224,7.49252707987,0.0346914683684,0.106369011081,1.96222775419,4.02781226893,-6.72252298121
542,"Fairview, NC",15.7893844357,3324.0,-82.383923425,35.51513395,116.878270051,4,0.00120336943442,3.97358584099,10.8110253931,0.0346896156568,0.106365223928,2.75933784307,4.76113296626,-6.72262979486
543,"Granville, OH",32.6416156518,4158.6,-82.5196037,40.0681192,33.5730106554,5,0.00120232770644,5.7132841389,5.79422217864,0.0346745974229,0.106334522461,3.48558802801,3.51372248988,-6.72349584572
544,"Cadiz, OH",26.9021914181,3330.5,-80.9967628,40.2728452,67.4155077645,4,0.00120102086774,5.18673224855,8.21069471875,0.0346557479754,0.106295982651,3.29220774865,4.21087507698,-6.72458336073
545,"Mukilteo, WA",4.85456766157,18338.5909091,-122.302705832,47.9456843409,7.73636354482,22,0.00119965596643,2.20330834464,2.78143192346,0.0346360500986,0.106255700664,1.57992004764,2.04593175095,-6.72572045794
546,"Oroville, CA",40.6107762397,13353.6875,-121.556359,39.5137752,47.5439564422,16,0.00119817091721,6.37265849075,6.89521257411,0.0346146055475,0.10621183806,3.70403345601,3.86165468191,-6.72695912068
547,"Holbrook, AZ",53.1215277443,5007.66666667,-110.1581768,34.9022482,157.133916269,6,0.00119816281701,7.28845166989,12.535306788,0.0346144885419,0.106211598713,3.972582265,5.05709841164,-6.72696588117
548,"Pearl River, LA",45.8178518232,2506.0,-89.7483972,30.3760264,14.9685916351,3,0.00119712689545,6.768888522,3.86892641893,0.0345995216073,0.10618098,3.82467379298,2.70595411485,-6.72783084679
549,"Loveland, OH",22.7398168168,11699.5,-84.2638406,39.2689562,63.198121636,14,0.00119663233472,4.76862839995,7.94972462643,0.0345923739387,0.106166356048,3.12411743274,4.14627457976,-6.72824405521
550,"Robertsdale, AL",29.6251731216,5027.0,-87.7285913667,30.5533516833,7.44537828345,6,0.00119355480406,5.44290116772,2.72862204848,0.0345478625107,0.106075264099,3.38862444321,2.00759347525,-6.73081919446
551,"Luxemburg, WI",39.4577302954,2515.0,-87.6547318,44.5270583667,176.402656455,3,0.00119284294235,6.28153884772,13.2816661777,0.0345375584306,0.106054171384,3.67522997982,5.17276920273,-6.73141579387
552,"West Liberty, KY",73.0549221962,3356.0,-83.262203,37.9207761,91.3849618884,4,0.00119189511323,8.54721721943,9.55954820524,0.034523833988,0.106026073841,4.29121151712,4.51508093416,-6.73221070647
553,"Palm Springs, CA",3.02778498673,42852.9803922,-116.539071904,33.8344451196,62.0749320162,51,0.001190115589,1.74005315629,7.878764625,0.0344980519596,0.10597328118,1.10783132471,4.12834223621,-6.73370484296
554,"Waterloo, IL",33.2514861976,8405.7,-90.1792484,38.2722313,41.6612422367,10,0.00118966891514,5.76641016557,6.45455205546,0.0344915774522,0.105960021566,3.50409946378,3.72957125384,-6.73408023314
555,"Front Royal, VA",38.6598476896,14339.8823529,-78.1991024235,38.9127907059,56.6167474708,17,0.00118550484457,6.21770437457,7.52441010783,0.034431160953,0.105836250211,3.65480153403,4.03630483315,-6.73758656595
556,"Chester Heights, PA",18.2611135586,2531.0,-75.503692,39.8961837667,26.786595231,3,0.00118530225207,4.27330241834,5.17557680177,0.0344282188339,0.105830221035,2.9047738568,3.28790158444,-6.73775747188
557,"Mountain City, TN",34.9227406649,2531.0,-81.804838,36.4745636,75.4410548656,3,0.00118530225207,5.90954657016,8.68568102486,0.0344282188339,0.105830221035,3.553138212,4.32335162107,-6.73775747188
558,"Barbourville, KY",29.6864731137,3377.0,-83.8888138,36.8664765,96.106539841,4,0.00118448326917,5.44852944506,9.80339430203,0.0344163227143,0.105805841006,3.39069149134,4.56545736612,-6.73844865927
