,CityST,lon,pop,AirportDist,lat,BaseDist,count,per_capita_sum,per_capita_avg,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
2637,"Grottoes, VA",-78.8258584,2668.0,6.16966334367,38.2673516,51.0197374679,1,0.000374812593703,0.000374812593703,2.48388070238,7.14281019403,0.0193600773166,0.0721004637736,1.819644273,3.93221256703,-7.88908440704
2638,"Paia, HI",-156.3720897,2668.0,6.07685022714,20.9023097,153.02498516,1,0.000374812593703,0.000374812593703,2.46512681766,12.3703268009,0.0193600773166,0.0721004637736,1.80448650699,5.03060120976,-7.88908440704
2639,"Adrian, MI",-84.0371659,21353.5,39.4453053312,41.8975471,39.4077712749,8,0.000374685795315,0.000374645842602,6.28054976345,6.27756093359,0.0193568023009,0.0720923323733,3.6749150372,3.67396303733,-7.88942276237
2640,"Jackson, TN",-88.813947,62197.2173913,9.33370750726,35.614517,32.175365778,23,0.000374621439686,0.00036979146278,3.05511170127,5.67233336274,0.0193551398777,0.0720882046365,2.23363231077,3.47120112181,-7.88959453605
2641,"Rome, NY",-75.4605169538,34878.9230769,4.58228658198,43.2198131077,5.29823085941,13,0.000374479468937,0.000372717929717,2.14062761404,2.30178862179,0.0193514720096,0.072079097034,1.52219812725,1.66737296472,-7.88997357911
2642,"Tahoka, TX",-101.9212716,2673.0,71.9575118047,33.0217617,199.243441704,1,0.000374111485223,0.000374111485223,8.48277736385,14.1153619048,0.0193419617729,0.0720554796942,4.27607583101,5.29452740222,-7.89095671614
2643,"North Liberty, IA",-91.5972564,13374.0,12.8974960693,41.748868,91.7810936743,5,0.00037385972783,0.00037385972783,3.59130840632,9.58024496943,0.0193354526151,0.072039312882,2.55703318937,4.51940632516,-7.89162989018
2644,"Fort Pierce, FL",-80.3256056,40232.0,7.30722584111,27.4467056,92.9931003471,15,0.000373718882749,0.000372837542255,2.70318808837,9.64329302402,0.019331810126,0.0720302652307,1.98886369983,4.53252530058,-7.89200669359
2645,"Owensville, MO",-91.4646046,2676.0,61.6811630756,38.468381,96.7206643376,1,0.000373692077728,0.000373692077728,7.85373561279,9.83466645787,0.0193311168257,0.0720285430638,4.12197858569,4.57182707495,-7.89207842125
2646,"Gilroy, CA",-121.5631723,45791.6470588,40.2136199141,37.0065078,46.0664136884,17,0.000373651034832,0.000371246746774,6.34142096963,6.78722429926,0.0193300552206,0.0720259059833,3.69420574208,3.83008413108,-7.89218825807
2647,"Lakeville, MN",-93.2432791,54030.1,17.5288687114,44.650051,25.9011369417,20,0.000373381374226,0.000370164038194,4.18674918181,5.0893159601,0.0193230787978,0.0720085749963,2.86384916242,3.2542868651,-7.89291020966
2648,"Lake Saint Louis, MO",-90.78614194,13669.8,19.0045563292,38.79328982,37.0318918416,5,0.000373346680359,0.000365769799119,4.35942155901,6.08538345888,0.0193221810456,0.0720063446286,2.94467875722,3.61177948305,-7.89300313202
2649,"Ephrata, PA",-76.1789242,13394.0,11.877635934,40.1799111,45.8221595003,5,0.000373301478274,0.000373301478274,3.4463946283,6.7692067113,0.019321011316,0.0720034385108,2.47465729868,3.824767806,-7.89312421204
2650,"Belvidere, NJ",-75.0926763,2681.0,13.4640826249,40.9262077,41.4486468256,1,0.000372995151063,0.000372995151063,3.66934362317,6.43806235024,0.0193130823812,0.0719837380366,2.6000255936,3.7244552351,-7.89394513824
2651,"Sublimity, OR",-122.7945335,2681.0,18.6785860769,44.8295663,85.9877688699,1,0.000372995151063,0.000372995151063,4.3218729825,9.27295901371,0.0193130823812,0.0719837380366,2.92737773812,4.4542050637,-7.89394513824
2652,"Spooner, WI",-91.8248058,2682.0,87.2783671989,46.0994196,87.0798167539,1,0.000372856077554,0.000372856077554,9.34228918408,9.33165669932,0.0193094815454,0.0719747903998,4.46910263373,4.46682513202,-7.89431806384
2653,"Maplewood, MO",-90.3245599,8046.0,10.4145696203,38.6125521,14.6469881477,3,0.000372856077554,0.000372856077554,3.22716123246,3.82713837582,0.0193094815454,0.0719747903998,2.3432057508,2.68423472714,-7.89431806384
2654,"Hopkinsville, KY",-87.4889532,27734.2,21.9368831409,36.8657651,23.0368289369,10,0.000372798852974,0.0003605656554,4.68368264733,4.79966966956,0.0193079997145,0.0719711080693,3.0881693819,3.13709419341,-7.89447155194
2655,"Worland, WY",-107.9558036,5368.5,5.70448169431,44.0168851,326.645630181,2,0.000372725142545,0.000372543541026,2.38840568043,18.0733403161,0.0193060908147,0.0719663643396,1.74125212806,5.78887588352,-7.89466929321
2656,"Frisco, CO",-106.0975204,2683.0,70.5209570589,39.5744309,109.672450182,1,0.000372717107715,0.000372717107715,8.39767569384,10.4724615149,0.019305882723,0.07196584721,4.25590992889,4.69749819793,-7.89469085043
2657,"Brentwood, MO",-90.3492829,8055.0,12.5037942527,38.6175522,13.7337929972,3,0.000372439478585,0.000372439478585,3.53607045358,3.70591324739,0.0192986911107,0.0719479741564,2.52603213847,2.6198594378,-7.89543600694
2658,"Belleville, IL",-89.9839935,43029.9375,13.2420566983,38.5200504,11.9237242361,16,0.000372278174241,0.000371834144542,3.63896368466,3.45307460622,0.0192945115056,0.0719375857154,2.5833978782,2.47853004875,-7.89586920292
2659,"Marietta, PA",-76.5368552042,2689.0,19.3287523002,40.05799655,24.6164658323,1,0.000371885459279,0.000371885459279,4.39644769106,4.96149834549,0.0192843319635,0.0719122812451,2.96159374381,3.2034155618,-7.89692465627
2660,"Hickman, KY",-89.102082,2689.0,55.8340790225,36.5577082,83.2405744356,1,0.000371885459279,0.000371885459279,7.47222048808,9.12362726308,0.0192843319635,0.0719122812451,4.02238441813,4.42173490246,-7.89692465627
2661,"Stroud, OK",-96.6580726,2690.0,68.7489248719,35.7486798,75.4383243802,1,0.000371747211896,0.000371747211896,8.29149714297,8.68552384029,0.019280747182,0.0719033690773,4.2304610982,4.32331542679,-7.8972964726
2662,"South Charleston, WV",-81.69957,13450.0,9.28890233753,38.368429,9.37746910697,5,0.000371747211896,0.000371747211896,3.04777005982,3.06226535541,0.019280747182,0.0719033690773,2.22882039057,2.23830990859,-7.8972964726
2663,"Ruston, LA",-92.6319474875,21535.625,56.2968187305,32.5213615125,74.6121576281,8,0.000371736818179,0.000371477493688,7.50312059949,8.6378329243,0.0192804776439,0.0719026989533,4.03063802787,4.31230346482,-7.89732443209
2664,"Columbia, SC",-81.0343313,124430.304348,10.4463772059,34.0007493,23.1962288875,46,0.000371646812205,0.000369684862872,3.23208558146,4.8162463483,0.0192781433807,0.0718968953897,2.34625523944,3.14398971751,-7.89756658424
2665,"Ardmore, OK",-97.1436254,24219.4444444,18.7480596377,34.1742611,124.484993706,9,0.000371623103586,0.000371602247964,4.32990295939,11.1572843338,0.0192775284616,0.0718953665077,2.93109026107,4.82418517616,-7.89763037969
2666,"Warden, WA",-119.0395658,2692.0,34.1247037678,46.9675537,112.988120856,1,0.00037147102526,0.00037147102526,5.84163536758,10.6295870501,0.0192735836123,0.0718855579869,3.53002157267,4.72728268802,-7.89803969076
2667,"Clifton, TN",-87.9953571,2694.0,79.5003085043,35.3870124,83.9153400095,1,0.000371195248701,0.000371195248701,8.91629455011,9.16053164448,0.0192664280213,0.0718677645312,4.37576090221,4.42980843358,-7.89878235697
2668,"Whiteville, NC",-78.7030721,5394.0,44.4527417427,34.3387802,76.2085420257,2,0.00037078235076,0.00037078235076,6.66728893499,8.72975039882,0.0192557095626,0.0718411073461,3.79442664156,4.33347355648,-7.89989532314
2669,"Joplin, MO",-94.5132863833,48770.4444444,7.63228354672,37.0843647611,32.1780327645,18,0.000370564595425,0.000369075988645,2.76265878217,5.67256844511,0.0192500544265,0.0718270408299,2.0323870858,3.47128400746,-7.9004827818
2670,"Williamsburg, KY",-84.1596561,5402.5,38.8863297065,36.7434169,104.466763663,2,0.000370513884412,0.000370198981953,6.23589045017,10.2208983785,0.019248737216,0.0718237642188,3.66064276743,4.64886896974,-7.90061963913
2671,"Hillsdale, MI",-84.5984396,8112.66666667,38.0656769004,41.8779105,72.0382133518,3,0.000370218369786,0.000369792094667,6.16973880326,8.48753281889,0.0192410594767,0.0718046640635,3.63931300735,4.27719671922,-7.90141753781
2672,"Youngsville, LA",-91.9901206,8105.0,11.7480984529,30.0996471,131.662416878,3,0.000370141887724,0.000370141887724,3.42754991983,11.4744244683,0.0192390719039,0.0717997191018,2.4636913937,4.88024119884,-7.9016241455
2673,"Dayton, OH",-84.1916166614,158541.964912,14.3394861065,39.758947393,13.2617795805,57,0.000369941559201,0.000359526261905,3.78675139222,3.641672635,0.0192338649055,0.0717867635949,2.66301699816,2.58488618243,-7.90216551291
2674,"Iowa City, IA",-91.5299106,62878.4347826,2.80917514469,41.6612561,84.0998385882,23,0.000369688064787,0.000365785186599,1.67605940965,9.17059641399,0.0192272739822,0.071770363075,1.03289089744,4.43200464769,-7.90285097605
2675,"Helotes, TX",-98.6897451,5813.0,21.8395464995,29.5780056,17.1255472787,2,0.000369593451971,0.000344056425254,4.67328005789,4.13830246341,0.0192248134444,0.0717642399169,3.08372238599,2.84057134152,-7.90310693488
2676,"Hoisington, KS",-98.7781394,2706.0,20.584625759,38.5180672,89.6584146867,1,0.000369549150037,0.000369549150037,4.53702829603,9.46881273902,0.0192236612027,0.0717613724223,3.02454447478,4.49600705718,-7.90322680873
2677,"Uhrichsville, OH",-81.3446942,5413.0,12.2693717112,40.37617755,93.0591715982,2,0.000369480879364,0.000369480879364,3.50276629412,9.64671817761,0.0192218854269,0.0717569530743,2.50710605213,4.53323554457,-7.90341156624
2678,"Grand Saline, TX",-95.7094069,2709.0,45.711325625,32.6734636,117.553535785,1,0.000369139904024,0.000369139904024,6.76101513273,10.8422108347,0.0192130139235,0.0717348726516,3.82234609269,4.76689385352,-7.90433484209
2679,"Gowanda, NY",-78.9358681,2709.0,26.4959002552,42.4631167,70.7523283222,1,0.000369139904024,0.000369139904024,5.14741685267,8.41144032388,0.0192130139235,0.0717348726516,3.27699001367,4.25918544513,-7.90433484209
2680,"Dupont, PA",-75.7601387,2711.0,4.65378265549,41.3070058,12.6594398182,1,0.00036886757654,0.00036886757654,2.15726276923,3.55801065459,0.019205925558,0.0717172278661,1.53768036321,2.53840316757,-7.9050728495
2681,"Sherwood, WI",-88.2989947,2713.0,20.8246002739,44.0716558,129.166493525,1,0.000368595650571,0.000368595650571,4.56339788687,11.3651437969,0.0191988450322,0.0716996004283,3.03613499334,4.86110221967,-7.90581031266
2682,"Breaux Bridge, LA",-91.8992837,8139.0,11.3841193312,30.2735323,119.902879642,3,0.000368595650571,0.000368595650571,3.37403605956,10.9500173352,0.0191988450322,0.0716996004283,2.43221934309,4.78668207878,-7.90581031266
2683,"Worthington, OH",-83.017962,13575.0,4.91085465511,40.0931191,16.860648665,5,0.00036832412523,0.00036832412523,2.21604482245,4.10617202087,0.0191917723317,0.0716819903083,1.59144799084,2.82498242544,-7.90654723237
2684,"American Fork, UT",-111.7957645,25088.8888889,18.7310590106,40.3768954,12.9644304533,9,0.000368321549256,0.000358724534987,4.32793934923,3.60061528816,0.0191917052201,0.0716818231988,2.93018305573,2.56220948847,-7.90655422616
2685,"Elk Grove, CA",-121.3716178,122276.033333,15.6712859626,38.4087993,52.529496208,30,0.000368304956231,0.00024534652607,3.95869750835,7.24772351901,0.0191912729185,0.0716807467516,2.75183011826,3.96137484436,-7.90659927756
2686,"Pompton Lakes, NJ",-74.2907042,10868.5,14.4936266262,41.0053753,22.8607515111,4,0.000368198815503,0.000368036067535,3.80704959597,4.78129182451,0.0191885073808,0.0716738602684,2.67370900978,3.12942153233,-7.90688750616
2687,"Aledo, TX",-97.6022471,2716.0,17.0954689533,32.6959643,17.095363215,1,0.000368188512518,0.000368188512518,4.1346667282,4.13465394138,0.0191882389113,0.0716731917333,2.83881345491,2.83880726972,-7.90691548868
2688,"Elk River, MN",-93.5691122,20351.4285714,24.8884595287,45.3377283,43.6241015444,7,0.000368181130305,0.000343956198231,4.98883348376,6.60485439237,0.0191880465474,0.071672712712,3.21440422329,3.77560978534,-7.90693553897
2689,"Bridgeport, WV",-80.2561981,8149.0,2.66713067826,39.2864787,55.0378361605,3,0.00036814333047,0.00036814333047,1.63313522963,7.41874896195,0.0191870615382,0.0716702598347,0.981003242222,4.00802087891,-7.90703821065
2690,"Monterey, TN",-85.1999662,2717.0,66.8779055187,36.0467324,108.161446529,1,0.000368052999632,0.000368052999632,8.17789126357,10.4000695444,0.0191847074419,0.0716643974765,4.20286865128,4.68362498618,-7.90728360943
2691,"Bakersfield, CA",-119.0194639,284234.472527,1.02167680714,35.3738712,113.437378919,91,0.000368047303899,0.000320158210195,1.01078029618,10.6506985179,0.0191845589967,0.0716640277984,0.0214452060933,4.73125095708,-7.90729908485
2692,"Streamwood, IL",-88.1725353286,38344.2142857,7.54257886893,42.0256621,41.5490360307,14,0.000367990168878,0.000365113753425,2.74637558774,6.44585417386,0.0191830698502,0.0716603192737,2.0205641486,3.72687432081,-7.90745433516
2693,"Mountain View, MO",-91.703755,2719.0,91.5295262449,36.9953322,93.8845314127,1,0.000367782272894,0.000367782272894,9.56710647191,9.68940304728,0.0191776503486,0.0716468219032,4.51666161143,4.54206563795,-7.90801944463
2694,"Denver, CO",-104.965536063,578298.448113,3.60530803802,39.7348792,13.8153297404,212,0.000367736364074,0.000366592718157,1.8987648717,3.71689786521,0.0191764533758,0.0716438406484,1.28240721453,2.62577882638,-7.90814427851
2695,"Avenal, CA",-120.1290272,14025.6,39.8713217678,36.0041223,35.5789875682,5,0.00036764028214,0.000356490987908,6.31437421823,5.96481245038,0.0191739480061,0.0716376004185,3.68565731278,3.57175522675,-7.90840559204
2696,"Laguna Niguel, CA",-117.7075526,62600.5652174,11.386599359,33.5225261,33.9215038356,23,0.000367434134251,0.000367408823229,3.37440355604,5.82421701481,0.0191685715235,0.0716242080692,2.43243716914,3.52404914472,-7.9089664819
2697,"Senatobia, MS",-89.9687011,8165.0,33.4429793854,34.6176032,47.505833035,3,0.000367421922841,0.000367421922841,5.78299052268,6.89244753589,0.019168252994,0.0716234146007,3.5098418807,3.86085250424,-7.90899971674
2698,"Des Moines, IA",-93.6037149,201508.662162,8.04358601015,41.5910641,7.48574745449,74,0.000367317762462,0.000367229870944,2.83612164939,2.73600940322,0.019165535799,0.0716166457911,2.08487500492,2.01300087321,-7.90928324676
2699,"West Liberty, IA",-91.2637695,2723.0,24.7359789734,41.5700231,60.763287362,1,0.000367242012486,0.000367242012486,4.97352781971,7.79508097213,0.0191635594942,0.0716117224135,3.20825882236,4.10698578031,-7.90948949267
2700,"Macomb, IL",-90.6717971,19079.4285714,6.96520605712,40.4592076,58.0854943249,7,0.000366998769739,0.000366887298212,2.63916768265,7.62138401636,0.0191572119511,0.0715959082466,1.94092719145,4.0619159653,-7.91015206213
2701,"Elkton, VA",-78.6236329,2726.0,28.6775933811,38.4079075,61.858216242,1,0.000366837857667,0.000366837857667,5.35514643881,7.86499944323,0.0191530117127,0.0715854428799,3.35611609942,4.12484493144,-7.91059061226
2702,"Council Bluffs, IA",-95.8613912,60164.2727273,5.31783998099,41.2621283,15.9615057768,22,0.000366360387491,0.000365665518799,2.30604422789,3.99518532446,0.0191405430302,0.0715543712467,1.67106720229,2.77017993449,-7.91189304375
2703,"Morristown, TN",-83.28491983,27468.2,58.9778823848,36.21845378,68.943815196,10,0.000366148053615,0.000364057346313,7.6797058788,8.3032412464,0.0191349955217,0.0715405448309,4.07716249879,4.23329190038,-7.91247278829
2704,"Superior, WI",-92.1040796,27318.4,15.115943258,46.7207737,15.0467301937,10,0.000366055460519,0.000366053648823,3.88792274332,3.87901149698,0.0191325758987,0.0715345138289,2.71575003171,2.71116070471,-7.91272570457
2705,"Macon, MO",-92.4130135,5471.0,37.0818518607,39.79180305,148.513674472,2,0.000365563882288,0.000365563882288,6.08948699487,12.1866186644,0.0191197249533,0.0715024780981,3.61312768176,5.00067703799,-7.9140695135
2706,"Hahira, GA",-83.3926871,2737.0,20.9028399516,31.0455793,20.941833048,1,0.000365363536719,0.000365363536719,4.57196237425,4.57622475934,0.0191144849975,0.071489413512,3.03988503259,3.04174873972,-7.91461770904
2707,"Johnson Creek, WI",-88.7653122,2738.0,24.6935068194,43.079197,46.6301220701,1,0.00036523009496,0.00036523009496,4.96925616359,6.82862519619,0.0191109940861,0.0714807090905,3.20654032727,3.84224672866,-7.91498300585
2708,"Jacksonville, NC",-77.4321228955,66761.5454545,5.14700791382,34.7502140773,14.5854936109,22,0.00036516867441,0.000329531017447,2.26870181245,3.81909591538,0.0191093870757,0.0714767019083,1.63841555823,2.68002744648,-7.91515118946
2709,"Tyrone, PA",-78.2386244,5477.0,38.3827947955,40.6706184,95.2092721977,2,0.000365163410626,0.000365163410626,6.19538495943,9.75752387636,0.0191092493475,0.0714763584691,3.64760930699,4.55607733409,-7.91516560422
2710,"Pataskala, OH",-82.6743341,14019.4,18.5340933975,39.9956193,18.900676725,5,0.000364914432659,0.000356648644022,4.30512408619,4.34749085393,0.0191027336436,0.0714601099585,2.9196119224,2.93919772698,-7.91584766294
2711,"Olathe, KS",-94.8161127,108811.473684,8.7533342793,38.8843867,17.5242297233,38,0.000364789784511,0.000349227877478,2.95860343394,4.18619513679,0.0190994707914,0.0714519725397,2.16943468828,2.86358447893,-7.91618930314
2712,"Shelbyville, IN",-85.7769238,19191.0,49.3852508269,39.5214373,32.7761895843,7,0.000364754311917,0.000364754311917,7.02746403953,5.72504930846,0.0190985421411,0.0714496564396,3.89965181336,3.48970232447,-7.91628654906
2713,"Pevely, MO",-90.3951204,5484.0,38.1300599808,38.2833879,50.8925774058,2,0.00036469730124,0.00036469730124,6.17495424929,7.13390337794,0.0190970495428,0.0714459337461,3.64100294693,3.92971708592,-7.91644286012
2714,"Carson City, NV",-119.7674034,52784.0,35.8914828157,39.1637984,37.2851097699,19,0.000364617036323,0.000359957562898,5.99095007621,6.10615343485,0.0190949479267,0.0714406919354,3.58050001987,3.61859404507,-7.91666297075
2715,"Mishawaka, IN",-86.1586156,46903.7058824,10.8604356435,41.6619927,98.2821001192,17,0.000364332825655,0.00036244470837,3.29551750769,9.91373290538,0.0190875044376,0.0714221249801,2.3851264282,4.58784191616,-7.9174427519
2716,"Harveys Lake, PA",-76.0585367,2746.0,22.0691954992,41.4214671,32.4264549255,1,0.000364166059723,0.000364166059723,4.69778623388,5.69442314247,0.0190831354794,0.0714112259759,3.09418276737,3.47897459968,-7.91790058633
2717,"Boonville, MO",-92.7432418,8241.0,48.5026988277,38.9736392,75.1944879111,3,0.00036404972075,0.000364033491081,6.96438790043,8.67147553252,0.0190800870216,0.0714036206602,3.88161944233,4.32007792921,-7.91822010419
2718,"Hightstown, NJ",-74.5232089,5494.0,9.09438717256,40.2695538,26.7685387301,2,0.000364033491081,0.000364033491081,3.01569016521,5.17383211267,0.019079661713,0.0714025595649,2.207657429,3.28722726994,-7.9182646861
